name,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Marijan Antolovic,,,,hapoel-haifa,,,,,,,
Dmitriy Baga,,,,hapoel-haifa,,,,,,,
Saar Fadida,,,,,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-hadera
Filip Jazvic,,,,,hapoel-haifa,,,,,,
Piet Velthuizen,,,,,hapoel-haifa,,,,,,
Risto Mitrevski,,,,,,hapoel-haifa,hapoel-haifa,,,,
Gabriel Tamas,,,,,,hapoel-haifa,hapoel-haifa,,,,
Rasmus Sjöstedt,,,,,,hapoel-haifa,hapoel-haifa,,,,
Almog Buzaglo,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,hapoel-haifa,hapoel-haifa,hapoel-haifa,bnei-yehuda-tel-aviv,sektzia-ness-ziona
Athanasios Papazoglou,,,,,,,hapoel-haifa,,,,
Guy Mishpati,,,,,,,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,
Lior Berkovich,,,,,,,hapoel-haifa,,,,
Jasmin Buric,,,,,,,,hapoel-haifa,hapoel-haifa,,
Amit Suiri,,,,,,,,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa
Yarin Sardal,,,,,,,,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa
Nikola Gulan,,,,,,,,hapoel-haifa,,,
Francisco Júnior,,,,,,,,hapoel-haifa,,,
Snir Talias,,,,,,,,hapoel-haifa,hapoel-haifa,hapoel-haifa,
Afik Katan,,,,,,,,hapoel-haifa,,hapoel-hadera,hapoel-hadera
Dudu Altrovich,,,,,,,,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa
Mohamad Jaradat,,,,,,,,,hapoel-haifa,,hapoel-haifa
Yarin Gabari,,,,,,,,,hapoel-haifa,,
Itay Buganim,,,,,,,,,hapoel-haifa,hapoel-haifa,hapoel-haifa
Jubayer Bushnak,,,,,,,,,,hapoel-haifa,
Ali Kayal,,,,,,,,,,hapoel-haifa,
Matija Ljujic,,,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,hapoel-haifa,
Binyamin Dematau,,,,,,,,,,hapoel-haifa,
Izuchukwu Anthony,,,,,,,,,,hapoel-haifa,
Abed Elrauf Jabarin,,,,,,,,,,hapoel-haifa,
Denis Polyakov,,,,,,,,,,,hapoel-haifa
Konstantinos Sotiriou,,,,,,,,,,,hapoel-haifa
Mohammed Kamara,,,,,,,,,,,hapoel-haifa
Aleksandar Scekic,,,,,,,,,,,hapoel-haifa
Tamir Glazer,,,,,,,,,hapoel-hadera,hapoel-hadera,hapoel-haifa
Arvydas Novikovas,,,,,,,,,,,hapoel-haifa
Carnejy Antoine,,,,,,,,,,,hapoel-haifa
David Hillel,,,,,hapoel-hadera,hapoel-hadera,,,,,
Amir Timnihar,,,,,hapoel-hadera,hapoel-hadera,,,,,
Omri Alon,,,,,hapoel-hadera,hapoel-hadera,,,,,
Yakov Ababa,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,,,maccabi-bnei-reineh,
Vitali Ganon,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,,,,
Menashe Zalka,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera
Salim Amash,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera,maccabi-bnei-reineh,maccabi-bnei-reineh,
Assi Guma,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,,hapoel-hadera,,
Omer Halevi,,,,,hapoel-hadera,,,,,,
Gad Ovadia,,,,,hapoel-hadera,,,,,,
Eliran Hudeda,,,,,hapoel-hadera,,,,,,
Elias Zana,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,,,,
Avraham Kremer,,,,,hapoel-hadera,hapoel-hadera,,,,,
Aviran Turgeman,,,,,hapoel-hadera,hapoel-hadera,,,maccabi-bnei-reineh,,
Matan Cohen,,,,,,hapoel-hadera,,,,,
Diaa Lababidi,,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera
Or Eiloz,,,,,,hapoel-hadera,,,,sektzia-ness-ziona,sektzia-ness-ziona
Guy Cohen,,,,,,hapoel-hadera,,,,,
Emmanuel Adariku,,,,,,hapoel-hadera,,,,,
Milovan Kapor,,,,,,hapoel-hadera,,,,,
Peter Elias,,,,,,hapoel-hadera,,,,,
Semir Bajraktarevic,,,,,,hapoel-hadera,,,,,
Eilon Elimelech,,,,,,hapoel-hadera,,,bnei-yehuda-tel-aviv,,
Ohad Kadusi,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,hapoel-hadera,,,,,
Roy Shohat,,,,,,,hapoel-hadera,,,,
Yarin Peretz,,,,,,,hapoel-hadera,,,,
Omri Luzon,,,,,,,hapoel-hadera,,,,
Alon Deri,,,,,,,hapoel-hadera,hapoel-hadera,,,
Nathan Oduwa,,,,,,,hapoel-hadera,,,,
Omer Hanin,,,,,,,hapoel-hadera,,,,
David Mateos,,,,,,,hapoel-hadera,,,,
Wessam Rabah,,,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera,
George Fochive,,,,,,,hapoel-hadera,hapoel-hadera,bnei-yehuda-tel-aviv,,
Gilad Avramov,,,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera
Oz Peretz,,,,,,,hapoel-hadera,,,,
Omar Younes,,,,,,,,hapoel-hadera,,,
Ron Unger,,,,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera
Ashraf Rabah,,,,,,,,hapoel-hadera,maccabi-bnei-reineh,maccabi-bnei-reineh,maccabi-bnei-reineh
Sagi Dror,,,,,,,,hapoel-hadera,,,
Ben Yosefi,,,,,,,,hapoel-hadera,,,
Rotem Haguel,,,,,,,,hapoel-hadera,,,hapoel-hadera
Ariel Mesika,,,,,,,,hapoel-hadera,,,
Jonathan Cissé,,,,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera,hapoel-hadera
Dan Lugasi,,,,,,,,hapoel-hadera,,,
Sagiv Solomon,,,,,,,,hapoel-hadera,,,
Amit Mor,,,,,,,,hapoel-hadera,,hapoel-hadera,
Junior Ogedi-Uzokwe,,,,,,,,hapoel-hadera,,,
Raz Buhbut,,,,,,,,,hapoel-hadera,,
Aviv Lin,,,,,,,,,hapoel-hadera,hapoel-hadera,hapoel-hadera
Yahav Afriat,,,,,,,,,hapoel-hadera,,
Liav Prada,,,,,,,,,hapoel-hadera,hapoel-hadera,
Mohamad Rabia,,,,,,,,,hapoel-hadera,,
Sahar Dabah,,,,,,,,,hapoel-hadera,,
Yaya Meledje,,,,,,,,,hapoel-hadera,,
Usman Mohammed,,,,,,,,,hapoel-hadera,hapoel-hadera,sektzia-ness-ziona
Sekou Doumbia,,,,,,,,,hapoel-hadera,hapoel-hadera,
Rodrigue Bongongui,,,,,,,,,hapoel-hadera,,
Gil Barda,,,,,,,,,,hapoel-hadera,
Omer Danino,,,,,,,,,,hapoel-hadera,
Ivaylo Markov,,,,,,,,,,hapoel-hadera,
Oren Sitbon,,,,,,,,,,hapoel-hadera,hapoel-hadera
Steven Alfred,,,,,,,,,,hapoel-hadera,hapoel-hadera
Aviel Ben Hemo,,,,,,,,,,hapoel-hadera,
Berthe Souleymane,,,,,,,,,,hapoel-hadera,
Dolev Azrual,,,,,,,,,,hapoel-hadera,maccabi-bnei-reineh
Awajo Asefa,,,,,,,,,,hapoel-hadera,
Guy Herman,,,,,,,,,,,hapoel-hadera
Philip Ipole,,,,,,,,,,,hapoel-hadera
Tarek Boshnak,,,,,,,,,,,hapoel-hadera
Klemen Sturm,,,,,,,,,,,hapoel-hadera
Tomer Machluf,,,,,,,,,,,hapoel-hadera
Amit Yeverbaum,,,,,,,,,,,hapoel-hadera
Albert Ejupi,,,,,,,,,,,hapoel-hadera
Samy Bourard,,,,,,,,,,,hapoel-hadera
Niv Gotlieb,,,,,,,,,,,hapoel-hadera
Lior Bargig,bnei-yehuda-tel-aviv,,,,,,,,,,
Aviv Hadad,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,,,,
Nitzan Aharonovich,bnei-yehuda-tel-aviv,,,,,,,,,,
Kfir Edri,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,,,,,,
Roy Harari,bnei-yehuda-tel-aviv,,,,,,,,,,
Itzik Azuz,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,
Omri Afek,bnei-yehuda-tel-aviv,,,,,,,,,,
George Amsis,bnei-yehuda-tel-aviv,,,,,,,,,,
Nenad Marinkovic,bnei-yehuda-tel-aviv,,,,,,,,,,
Ádám Hrepka,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,,,,,,
Dele Aiyenugba,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,,,,
Milan Martinovic,bnei-yehuda-tel-aviv,,,,,,,,,,
Basel Taha,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,,,,,
Nadav Munis,bnei-yehuda-tel-aviv,,bnei-yehuda-tel-aviv,,,,,,,,
Tal Mishan,bnei-yehuda-tel-aviv,,,,,,,,,,
Kestutis Ivaskevicius,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,,,,,
Shlomi Levi,bnei-yehuda-tel-aviv,,,,,,,,,,
Hen Mizrahi,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,,,,,
Emiliano Fusco,,bnei-yehuda-tel-aviv,,,,,,,,,
Yoro Ly,,bnei-yehuda-tel-aviv,,,,,,,,,
Liam Walker,,bnei-yehuda-tel-aviv,,,,,,,,,
James Keene,,bnei-yehuda-tel-aviv,,,,,,,,,
Bar Aharoni,,,bnei-yehuda-tel-aviv,,,,,,,,
Dor Davidi,,,bnei-yehuda-tel-aviv,,,,,,,,
Assi Baldout,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,,,,
Tal Bublil,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,,,,
Zach Baleli,,,,bnei-yehuda-tel-aviv,,,,,,,
Daniel Avital,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,
Thierry Doubai,,,,bnei-yehuda-tel-aviv,,,,,,,
Shahar Amsalem,,,,,bnei-yehuda-tel-aviv,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,
Xavier Tomas,,,,,bnei-yehuda-tel-aviv,,,,,,
Paz Ben Ari,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,bnei-yehuda-tel-aviv,,,
Eli Harush,,,,,bnei-yehuda-tel-aviv,,,,,,
Nikita Haikin,,,,,bnei-yehuda-tel-aviv,,,,,,
Marko Jovanovic,,,,,bnei-yehuda-tel-aviv,,,,,,
Daniel Felczer,,,,,bnei-yehuda-tel-aviv,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,bnei-yehuda-tel-aviv
Liel Biton,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,sektzia-ness-ziona,,
Dinko Trebotic,,,,,bnei-yehuda-tel-aviv,,,,,,
Tijan Jaiteh,,,,,bnei-yehuda-tel-aviv,,,,,,
Gaira Joof,,,,,,bnei-yehuda-tel-aviv,,,,,
Omer Niron,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,bnei-yehuda-tel-aviv
Nir Gvili,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,,
Ismaila Soro,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,
Abdoulie Sanyang,,,,,,bnei-yehuda-tel-aviv,,,,,
Guy Hakim,,,,,,,bnei-yehuda-tel-aviv,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv
Dean Akafi,,,,,,,bnei-yehuda-tel-aviv,,,,
Nehoray Gigi,,,,,,,,bnei-yehuda-tel-aviv,,,
Amir Rustum,,,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,
Ben Shimoni,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,bnei-yehuda-tel-aviv,,bnei-yehuda-tel-aviv,
Dor Kochav,,,,,,,,bnei-yehuda-tel-aviv,,sektzia-ness-ziona,sektzia-ness-ziona
Mihlali Mayambela,,,,,,,,bnei-yehuda-tel-aviv,,,
Ayi Silva Kangani,,,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv
Ronen Gradashov,,,,,,,,bnei-yehuda-tel-aviv,,bnei-yehuda-tel-aviv,
Netanel Amoyal,,,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv
Joseph Mensah,,,,,,,,bnei-yehuda-tel-aviv,,,
Harel Ben Avi,,,,,,,,,bnei-yehuda-tel-aviv,,
Elian Rohana,,,,,,,,,bnei-yehuda-tel-aviv,,
Shaked Navon,,,,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv
Michael Rangel,,,,,,,,,bnei-yehuda-tel-aviv,,
Yusif Moussa,,,,,,,,,bnei-yehuda-tel-aviv,,
Pedro Campos,,,,,,,,,bnei-yehuda-tel-aviv,,
Ilay Hen,,,,,,,,,bnei-yehuda-tel-aviv,,
Liad Vaknin,,,,,,,,,,bnei-yehuda-tel-aviv,
Aviv Salem,,,,,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv
Tomás Podstawski,,,,,,,,,,bnei-yehuda-tel-aviv,
Yuval Piven,,,,,,,,,,bnei-yehuda-tel-aviv,
Tal Lev,,,,,,,,,,bnei-yehuda-tel-aviv,
Shada Ouedraogo,,,,,,,,,,bnei-yehuda-tel-aviv,
Maor Biton,,,,,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv
Nehoray Kariv,,,,,,,,,,bnei-yehuda-tel-aviv,
Yakir Shaul,,,,,,,,,,,bnei-yehuda-tel-aviv
Omri Yehezkel,,,,,,,,,,,bnei-yehuda-tel-aviv
Aliyu Adam,,,,,,,,,,,bnei-yehuda-tel-aviv
Claude Kouakou,,,,,,,,,,,bnei-yehuda-tel-aviv
Ori Halevi,,,,,,,,,,,bnei-yehuda-tel-aviv
Jonatan Anum Agiyapong,,,,,,,,,,,bnei-yehuda-tel-aviv
Eden Otachi,,,,,,,,,,,bnei-yehuda-tel-aviv
Gleb Zherdev,,,,,,,,,,,bnei-yehuda-tel-aviv
Shay Balahssan,,,,,,,,,,,bnei-yehuda-tel-aviv
Rashid Adawi,,,,,,,,,maccabi-bnei-reineh,,
Tamer Tatour,,,,,,,,,maccabi-bnei-reineh,,
Haim Ziskind,,,,,,,,,maccabi-bnei-reineh,,
Sharon Levi,,,,,,,,,maccabi-bnei-reineh,,
Osama Shaaban,,,,,,,,,maccabi-bnei-reineh,,
Nadav Mashiah,,,,,,,,,maccabi-bnei-reineh,,
Mazen Atmalla,,,,,,,,,maccabi-bnei-reineh,,
Samir Abed Alhi,,,,,,,,,maccabi-bnei-reineh,,
Saker Shaker,,,,,,,,,maccabi-bnei-reineh,,
Samir Farhud,,,,,,,,,,maccabi-bnei-reineh,
Nadir Marei,,,,,,,,,,maccabi-bnei-reineh,
Niv Sarel,,,,,,,,,,maccabi-bnei-reineh,
Isaac Nortey,,,,,,,,,,maccabi-bnei-reineh,
Loai Halaf,,,,,,,,,,maccabi-bnei-reineh,maccabi-bnei-reineh
Benjamin Kuku,,,,,,,,,,maccabi-bnei-reineh,
Namir Aga,,,,,,,,,,maccabi-bnei-reineh,maccabi-bnei-reineh
Fehmi Halabi,,,,,,,,,,maccabi-bnei-reineh,
Fadi Samaan,,,,,,,,,,maccabi-bnei-reineh,
Atef Musa,,,,,,,,,,maccabi-bnei-reineh,
Matanel Tadesa,,,,,,,,,,maccabi-bnei-reineh,
Julio Cesar,,,,,,,,,,maccabi-bnei-reineh,
Sambinha,,,,,,,,,,,maccabi-bnei-reineh
Ali Abbas,,,,,,,,,,,maccabi-bnei-reineh
Anicet,,,,,,,,,,,maccabi-bnei-reineh
Márk Koszta,,,,,,,,,,,maccabi-bnei-reineh
Richard Boateng Welbeck,,,,,,,,,,,maccabi-bnei-reineh
Lazar Jovanovic,,,,,,,,,,,maccabi-bnei-reineh
Dean Refaeli,,,sektzia-ness-ziona,,,,,,,,
Sahar Levy,,,sektzia-ness-ziona,,,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona,,
Nir Sharon,,,sektzia-ness-ziona,,,,sektzia-ness-ziona,,,,
Yaniv Ben Ishai,,,sektzia-ness-ziona,,,,,,,,
Tamir For,,,sektzia-ness-ziona,,,,,,,,
Genito,,,sektzia-ness-ziona,,,,,,,,
Daniel Unger,,,sektzia-ness-ziona,,,,,,,,
Matan Balestra,,,sektzia-ness-ziona,,,,,,,,
Elad Halimi,,,sektzia-ness-ziona,,,,,,,,
Haim Pontramoli,,,sektzia-ness-ziona,,,,,,,,
Tal Levi,,,sektzia-ness-ziona,,,,,,,,
Franck Onguene,,,sektzia-ness-ziona,,,,,,,,
Hen Reuven,,,sektzia-ness-ziona,,,,,,,,
Daniel Trua,,,sektzia-ness-ziona,,,sektzia-ness-ziona,sektzia-ness-ziona,,sektzia-ness-ziona,,
Daniel Blumenfeld,,,,,,sektzia-ness-ziona,,,,,
Assaf Hakak,,,,,,sektzia-ness-ziona,,,,,
Guy Eini,,,,,,sektzia-ness-ziona,,,,,
Ravid Asher,,,,,,sektzia-ness-ziona,,,,,
Amnon Tadela,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona,
Guy Ovadia,,,,,,sektzia-ness-ziona,,,,,
Roei Ben Basat,,,,,,sektzia-ness-ziona,,,,,
Mor Hozez,,,,,,sektzia-ness-ziona,,,,,
Amit Shemesh,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,,,,
Ben Sitelkol,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona,,,
Yossi Asayag,,,,,,sektzia-ness-ziona,,,,,
Gil Hadad,,,,,,,sektzia-ness-ziona,,,,
Matan Zalmanovich,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,,,
Osher Abu,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,,,
Matan Beit Yaakov,,,,,,,sektzia-ness-ziona,,,,
Itay Ozeri,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,,,
Kebba Njie,,,,,,,sektzia-ness-ziona,,,,
Ahmad Shaaban,,,,,,,sektzia-ness-ziona,,,,
Ramaric Etou,,,,,,,,sektzia-ness-ziona,,,
Moussa Maazou,,,,,,,,sektzia-ness-ziona,,,
Dries Wuytens,,,,,,,,sektzia-ness-ziona,,,
Francisco Dutari,,,,,,,,sektzia-ness-ziona,,,
Sabien Lilaj,,,,,,,,sektzia-ness-ziona,,,
Liel Zana,,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona
Eyal Strahman,,,,,,,,sektzia-ness-ziona,,,
Rotem Weiss,,,,,,,,,sektzia-ness-ziona,,
Ido Askapa,,,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,
Stav Israeli,,,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona
Ran Vaturi,,,,,,,,,sektzia-ness-ziona,,
Daniel Shwartzboim,,,,,,,,,sektzia-ness-ziona,,
Walid Darwish,,,,,,,,,sektzia-ness-ziona,,
Elay Landau,,,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona
Ari Alexander Niejo,,,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona
Omer Katzir,,,,,,,,,sektzia-ness-ziona,,
Yuval Haliva,,,,,,,,,sektzia-ness-ziona,,
Mor Fadida,,,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,sektzia-ness-ziona
Yossi Ginzburg,,,,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona
Djimy Alexis,,,,,,,,,,sektzia-ness-ziona,
Yarden Sidi,,,,,,,,,,sektzia-ness-ziona,
Donald Alvine Kodia,,,,,,,,,,sektzia-ness-ziona,
Almog Shankor,,,,,,,,,,sektzia-ness-ziona,
Itay Rotman,,,,,,,,,,sektzia-ness-ziona,
Eitan Komisarov,,,,,,,,,,sektzia-ness-ziona,
Itay Moreno,,,,,,,,,,sektzia-ness-ziona,
Sivan Talmi,,,,,,,,,,,sektzia-ness-ziona
Bladimir Díaz,,,,,,,,,,,sektzia-ness-ziona
Yoan Stoyanov,,,,,,,,,,,sektzia-ness-ziona
